entry_time,exit_time,symbol,range_pos,whale_size,whale_ratio,entry_price,exit_price,peak_price,pnl_pct,hold_min,reason
2026-07-20T15:24:03.071575+09:00,2026-07-21T15:24:08.647743+09:00,MMT,0.22,4370000,14.6,254,262,274,+3.15,1440,타임아웃24h
2026-07-20T15:33:48.739487+09:00,2026-07-21T15:34:09.938273+09:00,VIRTUAL,0.17,21647845,151.2,873,961,965,+10.08,1440,타임아웃24h
2026-07-20T15:34:11.197826+09:00,2026-07-21T15:34:32.283543+09:00,UNI,0.04,8253591,12.4,4977,5335,5405,+7.19,1440,타임아웃24h
2026-07-20T15:35:40.923362+09:00,2026-07-21T15:36:01.785218+09:00,ADA,0.25,8250000,27.4,236,258,259,+9.32,1440,타임아웃24h
2026-07-20T15:43:44.918693+09:00,2026-07-21T15:43:50.874949+09:00,LINK,0.17,15718188,158.2,12210,12700,12760,+4.01,1440,타임아웃24h
2026-07-21T15:06:31.483750+09:00,2026-07-21T15:45:44.617412+09:00,ERA,0.28,3722252,11.6,151,145,152,-3.97,39,손절-3.0%
2026-07-21T14:37:05.864120+09:00,2026-07-21T15:47:36.199553+09:00,EDGE,0.00,3545548,150.7,102,98.1,102,-3.82,71,손절-3.0%
2026-07-21T00:11:24.379747+09:00,2026-07-21T16:00:32.089240+09:00,ALICE,0.12,3120893,18.1,182,176,189,-3.30,949,손절-3.0%
2026-07-20T16:02:55.114176+09:00,2026-07-21T16:03:07.095177+09:00,LIT,0.30,9708250,88.8,3065,3333,3335,+8.74,1440,타임아웃24h
2026-07-21T15:17:07.134766+09:00,2026-07-21T16:13:29.067664+09:00,NEX,0.00,6000000,106.0,0.0025,0.0024,0.0025,-4.00,56,손절-3.0%
2026-07-21T14:22:30.111354+09:00,2026-07-21T16:14:57.609922+09:00,XAN,0.20,5368987,103.3,18.26,17.6,18.29,-3.61,112,손절-3.0%
2026-07-20T16:21:55.970000+09:00,2026-07-21T16:21:56.066328+09:00,ENA,0.00,9725052,41.8,116,123,126,+6.03,1440,타임아웃24h
2026-07-20T22:56:08.109150+09:00,2026-07-21T16:28:15.408079+09:00,BASED,0.17,7457392,21.3,126,122,128,-3.17,1052,손절-3.0%
2026-07-21T10:19:36.757597+09:00,2026-07-21T16:28:16.314982+09:00,SLX,0.25,5080743,12.0,149,149,157,+0.00,369,트레일(고점+5.4%)
2026-07-21T13:48:53.838536+09:00,2026-07-21T16:29:01.429204+09:00,ACE,0.07,5048870,58.2,150,145,153,-3.33,160,손절-3.0%
2026-07-21T15:14:33.707572+09:00,2026-07-21T16:29:23.993472+09:00,DEXE,0.00,3704654,11.1,47810,49110,51700,+2.72,75,트레일(고점+8.1%)
2026-07-20T16:45:45.337442+09:00,2026-07-21T16:46:06.179432+09:00,SIGN,0.04,5647407,113.0,12.23,12.64,12.64,+3.35,1440,타임아웃24h
2026-07-20T17:12:06.000081+09:00,2026-07-21T17:12:11.223891+09:00,BOUNTY,0.10,3863771,386.4,20.33,21.23,21.23,+4.43,1440,타임아웃24h
2026-07-21T17:14:47.413065+09:00,2026-07-21T17:15:34.274149+09:00,DEXE,0.00,3704654,11.1,62650,60500,63000,-3.43,1,손절-3.0%
2026-07-20T17:15:58.696926+09:00,2026-07-21T17:16:16.883287+09:00,SPURS,0.26,3341029,14.3,207,204,213,-1.45,1440,타임아웃24h
2026-07-21T07:08:31.380537+09:00,2026-07-21T17:27:07.146972+09:00,HOME,0.17,3146723,32.8,10.09,9.751,10.35,-3.36,619,손절-3.0%
2026-07-21T11:10:07.395544+09:00,2026-07-21T17:27:07.465663+09:00,THE,0.11,12156450,106.5,79.42,76.98,80.27,-3.07,377,손절-3.0%
2026-07-21T17:09:57.253468+09:00,2026-07-21T17:29:00.079687+09:00,CAMP,0.11,4999999,43.9,0.6926,0.6674,0.6926,-3.64,19,손절-3.0%
2026-07-21T12:09:28.400714+09:00,2026-07-21T17:34:30.637160+09:00,CAP,0.07,3603801,36.0,28.89,27.99,29.41,-3.12,325,손절-3.0%
2026-07-20T17:38:31.562224+09:00,2026-07-21T17:38:31.974870+09:00,NEAR,0.23,17653612,77.7,2820,2915,2985,+3.37,1440,타임아웃24h
2026-07-21T05:13:38.859611+09:00,2026-07-21T17:57:17.201786+09:00,SXT,0.27,7703860,91.0,10.35,10.39,11,+0.39,764,트레일(고점+6.3%)
2026-07-21T15:36:01.766189+09:00,2026-07-21T17:59:08.862808+09:00,CSPR,0.01,3447190,17.4,2.221,2.237,2.349,+0.72,143,트레일(고점+5.8%)
2026-07-20T18:10:58.978146+09:00,2026-07-21T18:11:01.238473+09:00,GRASS,0.03,10938253,24.6,517,534,546,+3.29,1440,타임아웃24h
2026-07-20T18:12:10.782834+09:00,2026-07-21T18:12:30.204398+09:00,YFI,0.11,4320173,118.7,3.024e+06,3.063e+06,3.086e+06,+1.29,1440,타임아웃24h
2026-07-21T16:22:40.289824+09:00,2026-07-21T18:21:24.158122+09:00,XAN,0.20,5368987,103.3,17.6,17,18.17,-3.41,119,손절-3.0%
2026-07-21T06:19:26.580633+09:00,2026-07-21T18:25:04.675325+09:00,EDGEX,0.21,4111272,8.5,605,585,627,-3.31,726,손절-3.0%
2026-07-20T18:41:49.984842+09:00,2026-07-21T18:42:00.572969+09:00,C98,0.22,4114502,33.9,18.6,18.97,19.19,+1.99,1440,타임아웃24h
2026-07-20T18:49:00.450757+09:00,2026-07-21T18:49:21.984991+09:00,ELSA,0.09,5044062,31.3,69.98,70.4,73.19,+0.60,1440,타임아웃24h
2026-07-20T18:49:49.169344+09:00,2026-07-21T18:50:06.123951+09:00,PENGU,0.10,6569896,23.1,9.175,9.357,9.393,+1.98,1440,타임아웃24h
2026-07-20T19:07:55.349317+09:00,2026-07-21T19:08:12.317189+09:00,ICNT,0.24,7603222,34.2,240,241,248,+0.42,1440,타임아웃24h
2026-07-20T19:15:37.281310+09:00,2026-07-21T19:15:46.441894+09:00,MPLX,0.14,5995466,64.5,36.58,38.05,38.57,+4.02,1440,타임아웃24h
2026-07-21T19:15:00.906352+09:00,2026-07-21T19:28:21.084831+09:00,DEXE,0.00,3704654,11.1,31030,29990,31730,-3.35,13,손절-3.0%
2026-07-20T19:33:50.688885+09:00,2026-07-21T19:33:59.924300+09:00,SKL,0.14,3193638,17.7,5.682,5.682,5.806,+0.00,1440,타임아웃24h
2026-07-21T07:51:01.947555+09:00,2026-07-21T19:46:58.855489+09:00,TRUST,0.09,3229875,17.0,70.55,70.75,74.44,+0.28,716,트레일(고점+5.5%)
2026-07-21T17:15:54.395545+09:00,2026-07-21T20:10:56.046361+09:00,HEMI,0.07,4628577,66.8,7.78,7.545,7.898,-3.02,175,손절-3.0%
2026-07-21T12:32:00.861122+09:00,2026-07-21T20:19:11.267894+09:00,ZAMA,0.11,3083358,58.9,54.95,55.78,58.68,+1.51,467,트레일(고점+6.8%)
2026-07-20T20:38:55.491092+09:00,2026-07-21T20:39:04.456287+09:00,CBK,0.17,7629565,115.2,262,265,267,+1.15,1440,타임아웃24h
2026-07-21T18:42:22.584937+09:00,2026-07-21T20:39:29.122382+09:00,ERA,0.12,11340903,47.2,133,145,153,+9.02,117,트레일(고점+15.0%)
2026-07-21T17:59:29.312969+09:00,2026-07-21T20:41:21.992753+09:00,CSPR,0.01,3447190,17.4,2.237,2.159,2.311,-3.49,162,손절-3.0%
2026-07-21T12:54:17.398643+09:00,2026-07-21T20:57:15.944385+09:00,GWEI,0.25,5682106,12.2,39.33,38.04,39.95,-3.28,483,손절-3.0%
2026-07-21T18:44:12.861154+09:00,2026-07-21T21:02:12.851190+09:00,LA,0.27,3473999,130.8,81.27,86.01,90.13,+5.83,138,트레일(고점+10.9%)
2026-07-21T20:57:37.474993+09:00,2026-07-21T21:17:44.450582+09:00,GWEI,0.25,5682106,12.2,38.08,36.77,38.2,-3.44,20,손절-3.0%
2026-07-21T21:15:07.355880+09:00,2026-07-21T21:45:15.138675+09:00,DEXE,0.00,3704654,11.1,21560,20700,21910,-3.99,30,손절-3.0%
2026-07-20T22:14:55.161636+09:00,2026-07-21T22:15:08.018585+09:00,UP,0.22,5554539,217.8,86.46,86.55,89.58,+0.10,1440,타임아웃24h
2026-07-20T22:37:16.823342+09:00,2026-07-21T22:37:27.987343+09:00,BTC,0.01,3995723,21.3,9.4898e+07,9.72e+07,9.7336e+07,+2.43,1440,타임아웃24h
2026-07-20T23:02:11.994857+09:00,2026-07-21T23:02:17.890969+09:00,BLAST,0.25,3321495,73.9,0.398,0.4065,0.4206,+2.14,1440,타임아웃24h
2026-07-21T17:57:38.885430+09:00,2026-07-21T23:04:10.831628+09:00,SXT,0.27,7703860,91.0,10.39,10.05,10.39,-3.27,307,손절-3.0%
2026-07-21T23:15:16.064017+09:00,2026-07-21T23:24:58.878482+09:00,DEXE,0.00,3704654,11.1,16120,15620,16420,-3.10,10,손절-3.0%
2026-07-21T17:11:03.956650+09:00,2026-07-21T23:28:18.241996+09:00,ACE,0.09,4950254,49.7,142,143,151,+0.70,377,트레일(고점+6.3%)
2026-07-20T23:31:55.735006+09:00,2026-07-21T23:31:59.505586+09:00,TT,0.12,3431663,72.5,0.9099,0.9272,0.9273,+1.90,1440,타임아웃24h
2026-07-20T23:35:41.589680+09:00,2026-07-21T23:35:41.894859+09:00,MOODENG,0.27,4172115,26.0,56.14,56.25,56.9,+0.20,1440,타임아웃24h
2026-07-20T23:38:00.267469+09:00,2026-07-21T23:38:18.343381+09:00,TRX,0.00,3548550,50.1,479,480,481,+0.21,1440,타임아웃24h
2026-07-21T14:14:38.044848+09:00,2026-07-21T23:40:54.391041+09:00,SOMI,0.17,3537505,12.6,149,144,151,-3.36,566,손절-3.0%
2026-07-21T20:41:42.425948+09:00,2026-07-21T23:45:04.282302+09:00,CSPR,0.01,3447190,17.4,2.169,2.268,2.388,+4.56,183,트레일(고점+10.1%)
2026-07-21T00:20:53.291238+09:00,2026-07-21T23:55:11.005538+09:00,PYR,0.25,4694405,11.3,165,160,173,-3.03,1414,손절-3.0%
2026-07-21T00:14:04.353055+09:00,2026-07-22T00:14:05.391818+09:00,BCH,0.09,5158210,35.7,317000,329100,331400,+3.82,1440,타임아웃24h
2026-07-21T22:57:50.957919+09:00,2026-07-22T00:14:07.097472+09:00,GWEI,0.25,5682106,12.2,37.28,36.16,37.32,-3.00,76,손절-3.0%
2026-07-21T02:22:00.235057+09:00,2026-07-22T00:18:07.832891+09:00,BOB,0.07,6999135,140.0,5.702,5.902,6.263,+3.51,1316,트레일(고점+9.8%)
2026-07-22T00:18:29.847798+09:00,2026-07-22T00:20:00.220552+09:00,BOB,0.07,6999135,140.0,5.885,5.693,5.885,-3.26,2,손절-3.0%
2026-07-21T14:20:15.725657+09:00,2026-07-22T00:22:11.675152+09:00,ZIL,0.29,3545321,118.4,3.948,3.808,4.029,-3.55,602,손절-3.0%
2026-07-21T18:22:50.938531+09:00,2026-07-22T00:22:56.451730+09:00,XAN,0.20,5368987,103.3,16.98,16.47,17.35,-3.00,360,손절-3.0%
2026-07-21T09:05:13.899400+09:00,2026-07-22T00:27:19.872638+09:00,H,0.00,7949215,105.0,45.46,43.76,46.56,-3.74,922,손절-3.0%
2026-07-22T00:27:41.289222+09:00,2026-07-22T00:28:05.344386+09:00,H,0.00,7949215,105.0,42.72,41.13,43,-3.72,0,손절-3.0%
2026-07-21T17:16:39.351664+09:00,2026-07-22T00:38:05.252902+09:00,SPURS,0.26,3341029,14.3,204,197,208,-3.43,441,손절-3.0%
2026-07-21T23:45:24.817287+09:00,2026-07-22T00:40:18.958953+09:00,CSPR,0.01,3447190,17.4,2.284,2.25,2.408,-1.49,55,트레일(고점+5.4%)
2026-07-21T04:03:56.108832+09:00,2026-07-22T00:41:01.500450+09:00,ALLO,0.25,6108865,24.0,678,701,735,+3.39,1237,트레일(고점+8.4%)
2026-07-21T22:44:29.169742+09:00,2026-07-22T00:42:32.212168+09:00,VVV,0.30,3149433,30.8,18770,18200,18800,-3.04,118,손절-3.0%
2026-07-21T10:34:28.750727+09:00,2026-07-22T00:43:37.694677+09:00,KAITO,0.11,4440610,8.1,1396,1396,1466,+0.00,849,트레일(고점+5.0%)
2026-07-21T23:54:04.022230+09:00,2026-07-22T01:00:40.960229+09:00,ERA,0.23,5095612,33.5,147,141,150,-4.08,67,손절-3.0%
2026-07-21T01:02:26.062596+09:00,2026-07-22T01:02:30.696603+09:00,VERONA,0.14,3251049,11.8,171,173,176,+1.17,1440,타임아웃24h
2026-07-21T17:38:53.949262+09:00,2026-07-22T01:22:30.419528+09:00,NEAR,0.23,17653612,77.7,2915,2827,2942,-3.02,464,손절-3.0%
2026-07-21T02:14:31.731327+09:00,2026-07-22T02:14:42.164992+09:00,TAIKO,0.17,5796552,13.6,148,150,156,+1.35,1440,타임아웃24h
2026-07-21T23:55:33.260060+09:00,2026-07-22T02:15:28.875670+09:00,PYR,0.25,4694405,11.3,160,155,167,-3.12,140,손절-3.0%
2026-07-21T23:29:23.185908+09:00,2026-07-22T02:19:12.530893+09:00,ACE,0.12,11628454,83.0,143,138,144,-3.50,170,손절-3.0%
2026-07-21T19:16:11.306761+09:00,2026-07-22T02:32:39.160103+09:00,MPLX,0.14,5995466,64.5,38.05,36.83,38.05,-3.21,436,손절-3.0%
2026-07-22T02:15:49.281235+09:00,2026-07-22T02:46:55.653840+09:00,PYR,0.25,4694405,11.3,159,154,159,-3.14,31,손절-3.0%
2026-07-21T18:49:43.992692+09:00,2026-07-22T02:48:48.727899+09:00,ELSA,0.09,5044062,31.3,70.4,67.91,70.4,-3.54,479,손절-3.0%
2026-07-21T09:02:40.738696+09:00,2026-07-22T03:03:01.692660+09:00,BILL,0.14,7358009,147.2,34.13,36.01,37.73,+5.51,1080,트레일(고점+10.5%)
2026-07-22T01:15:27.117919+09:00,2026-07-22T03:06:48.099586+09:00,DEXE,0.00,3704654,11.1,14500,13800,14950,-4.83,111,손절-3.0%
2026-07-21T03:21:48.608105+09:00,2026-07-22T03:34:02.741677+09:00,MINA,0.23,3533901,68.2,65.73,67.49,68.86,+2.68,1452,타임아웃24h
2026-07-22T03:15:43.322515+09:00,2026-07-22T03:47:20.565578+09:00,DEXE,0.00,3704654,11.1,12830,12420,13170,-3.20,32,손절-3.0%
2026-07-21T03:57:28.565695+09:00,2026-07-22T03:57:31.265499+09:00,SUNDOG,0.15,3570490,140.0,5.939,5.948,6.05,+0.15,1440,타임아웃24h
2026-07-22T00:23:17.023826+09:00,2026-07-22T04:08:26.205997+09:00,XAN,0.20,5368987,103.3,16.47,15.96,16.69,-3.10,225,손절-3.0%
2026-07-21T04:24:06.857345+09:00,2026-07-22T04:24:09.831123+09:00,ANKR,0.13,3105878,62.1,5.229,5.183,5.279,-0.88,1440,타임아웃24h
2026-07-21T15:24:31.001437+09:00,2026-07-22T04:26:02.730910+09:00,MMT,0.22,4370000,14.6,262,262,276,+0.00,782,트레일(고점+5.3%)
2026-07-22T02:47:15.935996+09:00,2026-07-22T04:41:11.930238+09:00,ERA,0.27,5656420,8.9,140,142,149,+1.43,114,트레일(고점+6.4%)
2026-07-21T05:14:01.584475+09:00,2026-07-22T05:14:20.842950+09:00,PYTH,0.09,3560410,35.3,68.42,68.38,69.13,-0.06,1440,타임아웃24h
2026-07-21T05:23:54.282427+09:00,2026-07-22T05:24:07.369677+09:00,BOBA,0.00,5099549,51.0,27.77,28.29,29.2,+1.87,1440,타임아웃24h
2026-07-22T05:15:50.818841+09:00,2026-07-22T05:36:50.013853+09:00,DEXE,0.00,3704654,11.1,11870,11500,12400,-3.12,21,손절-3.0%
2026-07-22T03:07:53.169901+09:00,2026-07-22T06:02:57.856348+09:00,AGI,0.17,3263470,62.1,5.63,5.867,6.214,+4.21,175,트레일(고점+10.4%)
2026-07-21T06:19:26.509687+09:00,2026-07-22T06:19:44.298312+09:00,ETH,0.12,564433043,11288.7,2.785e+06,2.81e+06,2.842e+06,+0.90,1440,타임아웃24h
2026-07-21T06:19:26.532172+09:00,2026-07-22T06:19:44.318277+09:00,XRP,0.12,17428884,670.4,1631,1677,1699,+2.82,1440,타임아웃24h
2026-07-21T06:19:26.601903+09:00,2026-07-22T06:19:44.335241+09:00,DOGE,0.00,3000000,15.0,106,107,108,+0.94,1440,타임아웃24h
2026-07-21T06:19:26.627425+09:00,2026-07-22T06:19:44.353702+09:00,HBAR,0.00,16038233,21.4,97.39,103,103,+5.76,1440,타임아웃24h
2026-07-21T06:19:26.654605+09:00,2026-07-22T06:19:44.371335+09:00,AI,0.09,3993154,46.0,34.3,37.68,37.99,+9.85,1440,타임아웃24h
2026-07-21T06:19:26.678594+09:00,2026-07-22T06:19:44.387909+09:00,ENSO,0.03,5379742,19.2,1079,1078,1102,-0.09,1440,타임아웃24h
2026-07-21T06:19:26.698313+09:00,2026-07-22T06:19:44.402981+09:00,MAV,0.00,4413659,87.9,12.73,12.83,12.9,+0.79,1440,타임아웃24h
